"Q84.8","ICD10CM","CM_771"
"Q84.9","ICD10CM","CM_771"
"757.1","ICD9CM","CM_771.1"
"757.2","ICD9CM","CM_771.1"
"757.3","ICD9CM","CM_771.1"
"757.31","ICD9CM","CM_771.1"
"757.39","ICD9CM","CM_771.1"
"757.8","ICD9CM","CM_771.1"
"757.9","ICD9CM","CM_771.1"
"Q80","ICD10CM","CM_771.1"
"Q80.0","ICD10CM","CM_771.1"
"Q80.1","ICD10CM","CM_771.1"
"Q80.2","ICD10CM","CM_771.1"
"Q80.3","ICD10CM","CM_771.1"
"Q80.4","ICD10CM","CM_771.1"
"Q80.8","ICD10CM","CM_771.1"
"Q80.9","ICD10CM","CM_771.1"
"Q81","ICD10CM","CM_771.1"
"Q81.0","ICD10CM","CM_771.1"
"Q81.1","ICD10CM","CM_771.1"
"Q81.2","ICD10CM","CM_771.1"
"Q81.8","ICD10CM","CM_771.1"
"Q81.9","ICD10CM","CM_771.1"
"Q82","ICD10CM","CM_771.1"
"Q82.8","ICD10CM","CM_771.1"
"Q82.9","ICD10CM","CM_771.1"
"757.33","ICD9CM","CM_771.11"
"Q82.1","ICD10CM","CM_771.11"
"Q82.2","ICD10CM","CM_771.11"
"Q82.3","ICD10CM","CM_771.11"
"757.32","ICD9CM","CM_771.14"
"Q82.5","ICD10CM","CM_771.14"
"757.4","ICD9CM","CM_771.2"
"Q84.0","ICD10CM","CM_771.2"
"Q84.1","ICD10CM","CM_771.2"
"Q84.2","ICD10CM","CM_771.2"
"757.5","ICD9CM","CM_771.3"
"Q84.3","ICD10CM","CM_771.3"
"Q84.4","ICD10CM","CM_771.3"
"Q84.5","ICD10CM","CM_771.3"
"Q84.6","ICD10CM","CM_771.3"
"757.6","ICD9CM","CM_771.4"
"Q83","ICD10CM","CM_771.4"
"Q83.0","ICD10CM","CM_771.4"
"Q83.1","ICD10CM","CM_771.4"
"Q83.2","ICD10CM","CM_771.4"
"Q83.3","ICD10CM","CM_771.4"
"Q83.8","ICD10CM","CM_771.4"
"Q83.9","ICD10CM","CM_771.4"
"759.2","ICD9CM","CM_772.1"
"Q89.2","ICD10CM","CM_772.1"
"759.1","ICD9CM","CM_772.11"
"Q89.1","ICD10CM","CM_772.11"
"243","ICD9CM","CM_772.2"
"E03.0","ICD10CM","CM_772.2"
"E03.1","ICD10CM","CM_772.2"
"E00","ICD10CM","CM_772.3"
"E00.0","ICD10CM","CM_772.3"
"E00.1","ICD10CM","CM_772.3"
"E00.2","ICD10CM","CM_772.3"
"E00.9","ICD10CM","CM_772.3"
"759.0","ICD9CM","CM_773"
"Q89.0","ICD10CM","CM_773"
"Q89.09","ICD10CM","CM_773"
"Q89.01","ICD10CM","CM_773.1"
"759.3","ICD9CM","CM_774.1"
"Q89.3","ICD10CM","CM_774.1"
"746.87","ICD9CM","CM_774.2"
"Q24.0","ICD10CM","CM_774.2"
"Q24.1","ICD10CM","CM_774.2"
"759.4","ICD9CM","CM_775"
"Q89.4","ICD10CM","CM_775"
"759.7","ICD9CM","CM_776"
"Q89.7","ICD10CM","CM_776"
"Q86","ICD10CM","CM_777"
"Q86.1","ICD10CM","CM_777"
"Q86.2","ICD10CM","CM_777"
"Q86.8","ICD10CM","CM_777"
"Q87.1","ICD10CM","CM_777"
"Q87.19","ICD10CM","CM_777"
"Q87.3","ICD10CM","CM_777"
"Q87.8","ICD10CM","CM_777"
"Q87.89","ICD10CM","CM_777"
"Q86.0","ICD10CM","CM_777.1"
"754.8","ICD9CM","CM_778"
"754.89","ICD9CM","CM_778"
"759","ICD9CM","CM_778"
"759.8","ICD9CM","CM_778"
"759.89","ICD9CM","CM_778"
"759.9","ICD9CM","CM_778"
"Q87","ICD10CM","CM_778"
"Q89","ICD10CM","CM_778"
"Q89.8","ICD10CM","CM_778"
"Q89.9","ICD10CM","CM_778"
"V13.6","ICD9CM","CM_778"
"V13.62","ICD9CM","CM_778"
"V13.64","ICD9CM","CM_778"
"V13.65","ICD9CM","CM_778"
"V13.68","ICD9CM","CM_778"
"V13.69","ICD9CM","CM_778"
"Z87.7","ICD10CM","CM_778"
"Z87.718","ICD10CM","CM_778"
"Z87.72","ICD10CM","CM_778"
"Z87.728","ICD10CM","CM_778"
"Z87.74","ICD10CM","CM_778"
"Z87.76","ICD10CM","CM_778"
"Z87.79","ICD10CM","CM_778"
"Z87.798","ICD10CM","CM_778"
